d_vendor_name,overall_total
DYNACARE,1110744.57
INTERNATIONAL SAFETY RESEARCH,1092089.83
MUSTANG SURVIVAL,1087754.84
MEGA POWER INSTALLATIONS,1082500.00
HIGHLANDS FUEL DELIVERY,1060349.55
S P GLOBAL MARKET INTELLIGENCE,1053532.86
BLACKBERRY,1050076.82
EMS TECHNOLOGIES,1031156.45
JAVELIN TECHNOLOGIES,1014362.57
KYNDRYL CANADA,995966.71
PACIFIC GEOMATICS,989151.32
EXCAVATION RENE ST PIERRE ENG,979667.00
CONVERGINT TECHNOLOGIES,972610.22
CISTEL TECHNOLOGY,964461.72
CBCI TELECOM,963308.76
MERCURY MARINE,955245.78
DETON CHO LOGISTICS,954311.77
FMC PROFESSIONALS,943140.04
DEFENSE INFORMATION SYSTEMS AGENCY,895611.66
LANSDOWNE TECHNOLOGIES,885659.60
GILMORE REPRODUCTIONS,869173.27
HALPENNY INSURANCE BROKERS,868573.60
BLUEDROP TRAINING SIMULATION,866278.80
SPEARHEAD MANAGEMENT CANADA,859003.85
VIDCRUITER,822268.29
E CONSTRUCTION,820573.06
BROOK CONSTRUCTION,816500.00
TLD CANADA,811690.91
CANSEL SURVEY EQUIPMENT,808680.64
MARITIME FENCE,804880.40
ZENITH PAVING,803944.05
FACTIVA,803904.04
WESTOWER COMMUNICATIONS,802768.82
TESTVONICS,797837.65
LES ENQUETES HENRI,793165.30
INFO TECH RESEARCH GROUP,787377.74
IDS SYSTEMS CONSULTANTS,784671.30
IT NET CONSULTANTS,781210.81
WATERS,780690.24
ATLANTIC BUSINESS INTERIORS,767165.80
MAVERIN,762161.48
B BRAUN OF CANADA,757972.13
GATEWAY MECHANICAL SERVICES,751686.98
SYSTEMS FOR RESEARCH,744112.79
NATIONAL TEST PILOT SCHOOL,743497.30
STRYKER CANADA,739889.85
ARI FINANCIAL SERVICES,728348.80
BOLLORE LOGISTICS,706018.00
ASBEX,705535.46
CSI CONSULTING,701577.79
WASTE MANAGEMENT OF CANADA,697890.39
RADIATION SOLUTIONS,687706.80
SHI CANADA,679205.20
GROUPE ENERGIE BDL,673121.31
NATTIQ,670849.19
MEAL KIT SUPPLY CANADA,666264.00
SEGUIN MORRIS,666046.11
LARRY PENNER ENTERPRISES,664550.67
5029406 MANITOBA,664200.00
CANADYNE TECHNOLOGIES,661290.20
INTERCONTINENTAL TRUCK BODY,659769.55
KONE,659162.33
MARINE RECYCLING,654045.00
ELSEVIER,647111.59
NU VIEW HOMES,646037.12
TELECOMMUNICATION SUPPORT SERVICES,645360.95
NISSAN CANADA,632869.94
PROSCI CANADA,632433.31
JOHN WILEY SONS,632307.15
TES CONTRACT SERVICES,624274.75
SKOR CULINARY CONCEPTS,611797.54
GENESIS INTEGRATION,609488.14
CONSTRUCTION COUTURE TANGUAY,595335.68
ST OPS TACTICAL TRAINING CANADA,595217.28
THE UNIVERSITY OF WESTERN ONTARIO,591145.98
HASTINGS PAINTING,585935.05
QUANTUM MANAGEMENT SERVICES,580982.10
WOODWARD S OIL,577751.55
AIR INUIT,565017.80
TIREE,561398.94
ASOKAN BUSINESS INTERIORS,559837.00
QUINTET CONSULTING,558785.84
THE IT BROKER,558685.77
INSIGHT SOFTWARE CANADA,555033.27
VWR INTERNATIONAL,541048.80
K RITE CONSTRUCTION,538301.67
PORTAGE PERSONNEL,536086.69
TOTEM OFFISOURCE,534219.62
ROOF TILE MANAGEMENT,533561.54
THORNHILL MEDICAL,524206.91
WOOD ENVIRONMENT INFRASTRUCTURE,500801.16
LYNLEY CONTRACTING SERVICES,499730.36
OCEAN NAVIGATION,497633.95
MAKWA RESOURCING,484236.70
MARINENAV,482575.41
ORBIS RISK CONSULTING,472762.00
HUMANSCALE CANADA,470763.53
BAVARIAN NORDIC,466842.10
PRINTERS PLUS,466420.88
MELTWATER,465361.95
GLOBAL TOTAL OFFICE,458388.96
BERLITZ CANADA,457400.34
UNIVERSITY OF SASKATCHEWAN,456390.14
STERIS CANADA,455923.69
HDP GROUP,449748.56
ECOLE DE LANGUES EAGLE,441629.21
ARTEMP PERSONNEL SERVICES,439560.94
IRON MOUNTAIN,436717.26
IRVCON,431172.41
DMTI SPATIAL,430371.10
BUBBLE TECHNOLOGY INDUSTRIES,425589.58
KENN BOREK AIR,416255.66
EASTWAY CONTRACTING,410951.06
MAPLE LEAF ROPES,410730.90
INTEGRATED DISTRIBUTION SYSTEMS,404934.27
MCELHANNEY ASSOCIATES,402498.54
BLUEWAVE ENERGY,399170.84
ROGERS,397503.77
MAPLESOFT CONSULTING,396755.28
ISLAND TEMPERATURE CONTROLS,390341.00
DBC MARINE SAFETY SYSTEMS,382593.18
TSI,378545.23
3D DATACOMM,373876.76
TORONTO METROPOLITAN UNIVERSITY,368770.60
OPEN STORAGE SOLUTIONS,367705.58
ALLSEATING,363668.11
HEMMERA ENVIROCHEM,358903.16
TETRA TECH,358378.23
INTERWORKS CONTRACTING,355559.27
GDI,354294.64
ACCESS 2 NETWORKS,350194.44
KILEY PAVING,347777.75
DASCO EQUIPMENT,347581.06
THINKON,344162.50
CALYTERA SOFTWARE,342830.07
ISLAND CATERING,336558.05
FERENCE COMPANY CONSULTING,336000.00
WEBSTER ELECTRIC,333863.13
2220742 ONTARIO,331383.80
BABEL STREET,331121.79
PROLOGIC SYSTEMS,326222.88
SEACOAST MARINE ELECTRONICS,325374.16
SUBARU CANADA,323594.85
CANADIAN NORTH,322099.86
AIRBOSS DEFENSE,319618.31
LOWE MARTIN COMPANY,311132.76
AQUA LUNG CANADA,308272.48
PHASELOCK SYSTEMS INTERNATIONAL,303929.35
DARE HUMAN RESOURCES,301024.61
YAMNUSKA,298842.02
UNIVERSITE SAINTE ANNE,294133.01
WESTJET,292697.43
DST CONSULTING ENGINEERS,291599.12
GRAHAM CONSTRUCTION,287836.23
NORTH CARIBOO AIR,279875.47
WOLTERS KLUWER,274171.29
JASTRAM ENGINEERING,273910.95
MCW CONSULTANTS,270907.53
CGI,269067.93
KNOWLEDGE CIRCLE,265822.69
MKDS TRAINING,263044.37
DALCON CONSTRUCTORS,262034.57
TEEL TECHNOLOGIES CANADA,261469.12
CAHILL,259017.08
RONA,257802.20
NORTH ATLANTIC PETROLEUM,257073.28
CONVERSART CONSULTING,255085.48
HORIZANT,254945.20
DSS MARINE,252930.65
PITNEY BOWES,252001.92
YELLOWHEAD HELICOPTERS,248593.40
MULTINATIONAL LOGISTIC SERVICES,247131.36
THOMPSON BOILER WORKS,245827.09
ADVANCED BUSINESS INTERIORS,244233.95
PUROLATOR,243493.28
LEXISNEXIS CANADA,236210.18
UNIVERSITY OF MANITOBA,229905.80
JEAN DAOUST CONSTRUCTION,227584.00
WORKDYNAMICS TECHNOLOGIES,224525.94
WEST COAST TUG BARGE,222854.93
STIFF SENTENCES,221323.25
PACIFIC INDUSTRIAL MARINE,220067.16
QUORUS CONSULTING GROUP,217100.01
PLEIAD CANADA,215502.42
AMERICAN BUREAU OF SHIPPING,212721.07
QIAGEN,212279.43
PLANET LABS,210788.10
FIRSTCHOICE GROUP CANADA,208663.79
MNP,205960.00
EXIT CERTIFIED,203596.72
CHUBB EDWARDS,201876.20
LIFEPORT,200991.72
ASSOCIATED ENGINEERING,199791.98
FAST TRACK STAFFING,199345.90
NORTHERN CONTRACTING,197828.79
AMS IMAGING,197750.00
RYCOM,195343.67
CONFERENCE BOARD OF CANADA,193418.27
THE STEVENS COMPANY,190281.73
OTIS ELEVATOR,188573.46
FIDELITY ENGINEERING CONSTRUCTION,181910.50
NOVIPRO,181209.37
CONSTRUCTION ROCK DUFOUR,179061.25
PMG TECHNOLOGIES,177755.77
ALIKA INTERNET TECHNOLOGIES,177537.13
BUNZL CANADA,176130.32
LIEBHERR CANADA,170156.81
NELSON ENVIRONMENTAL REMEDIATION,169106.89
NAVPOINT CONSULTING GROUP,163624.00
LIONBRIDGE,162624.37
SDL INTERNATIONAL CANADA,161360.56
ACOSYS CONSULTING SERVICES,156889.14
UNIVERSITE DE MONTREAL,155000.00
ECOLE DE LANGUES ABCE,147391.07
WILLS TRANSFER,146382.78
WESTERN PETROLEUM,146155.72
VARD MARINE,139048.15
MORRISON HERSHFIELD,135237.95
BEN WIEBE CONSTRUCTION,134403.60
CHARRON HUMAN RESOURCES,133326.90
SIMPLEX GRINNELL,133018.92
NORTAK SOFTWARE,131955.75
MALATEST,131530.59
JUMPING ELEPHANTS,130249.86
TRANSPOLAR TECHNOLOGY,129677.10
APOTEX,129600.00
GEORGE COUREY,128177.00
FORT GARRY FIRE TRUCK,126010.61
N P A,125334.51
BROOKS CORNING COMPANY,124992.78
ST JOSEPH PRINT GROUP,124004.52
UNIVERSITY OF GUELPH,123475.50
D DOYLE INSTALLATIONS,121690.84
TURNER TOWNSEND,120639.96
ROCHE DIAGNOSTICS,119118.95
NEWFOUNDLAND HELICOPTERS,116791.07
LEAN AGILITY,116697.69
KINETIC MACHINE WORKS,116175.35
KROMAR PRINTING,111502.28
JIM PATTISON INDUSTRIES,110585.82
GOSS GILROY,109542.20
FORRESTER RESEARCH,107120.00
COMBAT NETWORKS,103469.87
HAWORTH,103053.92
ELITE ENVIRONMENTAL GROUP,100380.78
HEROLD ENGINEERING,99434.25
JUNO RISK SOLUTIONS,99083.50
NUNA EAST,96702.62
NEW ENGLAND BIOLABS,96540.50
EMPOWERED NETWORKS,95983.17
SKILLSOFT CANADA,93590.54
WOOLLY MAMMOTH OUTERWEAR,93489.42
BIO RAD LABORATORIES CANADA,93047.12
LENGKEEK VESSEL ENGINEERING,91719.94
INTERNATIONAL REPORTING,91672.68
TELEDYNE,89722.38
GETINGE CANADA,89559.39
AMERICAN CHEMICAL SOCIETY,88787.56
MANPOWER SERVICES CANADA,86127.90
UNIFORM WORKS,85345.59
NIMBLE INFORMATION STRATEGIES,85257.03
BDO CANADA,85191.41
CAMPBELL SCIENTIFIC CANADA,83009.74
DECONTIE MILESTONE,82028.30
BMC SOFTWARE CANADA,81992.04
SRA STAFFING SOLUTIONS,81954.18
DAVTAIR INDUSTRIES,81171.34
OXFORD NANOPORE TECHNOLOGIES,78646.31
BIOMERIEUX CANADA,76007.60
DELCO AUTOMATION,75573.86
MAGNET FORENSICS,72979.30
10647802 CANADA,72877.09
NATCO PHARMA CANADA,71400.00
GRIFFON HOVERWORK,70495.09
NAVTECH,69929.88
BLUEDOT,69495.00
TUNDRA TECHNICAL SOLUTIONS,68786.96
NUA OFFICE,68519.81
JANKEL TACTICAL SYSTEMS,61817.48
ABBOTT,61436.99
OPROMA,60378.80
ZAYO CANADA,60369.54
CARO ANALYTICAL SERVICES,58082.63
SANI SPORT,57600.25
CISION CANADA,57156.49
EXCALIBUR ENVIRONMENTAL SERVICES,56942.42
ULTIMATE CONSTRUCTION,55206.80
CITRIX,53469.28
SENSUS COMMUNICATION SOLUTIONS,52358.68
INSTITUTE ON GOVERNANCE,51649.18
PEPIN FORTIN CONSTRUCTION,50589.00
COMNET NETWORKS AND SECURITY,50487.63
TYR TACTICAL,50170.97
CARON PROFESSIONAL LINGUISTIC,49361.75
BECKMAN COULTER CANADA,49273.04
IHS GLOBAL,46688.31
CANADA POST,46306.64
LANGUAGE RESEARCH DEVELOPMENT GROUP,45320.03
CANADIAN STANDARDS ASSOCIATION,42434.00
SUPREMEX,41620.79
OPEN GEOSPATIAL CONSORTIUM,40680.00
ST JOHN AMBULANCE,37934.85
VCI CONTROLS,36533.80
J L RICHARDS ASSOCIATES,35356.10
GREATER TORONTO AIRPORT AUTHORITY,34292.93
ILLUMINA CANADA,33359.04
SUSE SOFTWARE SOLUTIONS CANADA,31962.55
WORLEY PARSONS,31500.00
R R INTERNATIONAL TRANSLATION,30375.80
DYNAMIC FACILITY SERVICES,30000.00
HITACHI DATA SYSTEMS,29154.52
TRUMPF,29083.04
BEVA GLOBAL MANAGEMENT,28702.00
GROUPE ROBERT,26904.16
PV SERVICES,26622.90
ENTRUST,25809.81
WPP GROUP CANADA COMMUNICATIONS,25688.32
SAS INSTITUTE,25384.32
UBIQUS CANADA,25255.50
MINISTRY OF FINANCE,25000.00
EFFIGIS GEO SOLUTIONS,24752.20
DATA COMMUNICATIONS MANAGEMENT,24712.61
MEDI SELECT,24417.04
3M CANADA COMPANY,23612.20
FIRST AIR,23500.00
SHAW CABLE,23201.28
SOVO TECHNOLOGIES,23153.70
OCEAN PACIFIC MARINE SUPPLY,22295.51
LAVAL LAB,22216.05
KODIAK GROUP HOLDINGS,22146.44
MID CANADA MOD CENTER,22004.18
R E GILMORE INVESTMENTS,21323.10
REVISION MILITARY,20938.50
MEGA TECH,20794.44
ICEBERG NETWORKS,20608.72
ROBERT ALLAN,19950.00
CANAM PONTS CANADA,19948.16
GROUPE ABS,19873.32
OTTAWA BUSINESS INTERIORS,19135.99
SILLIKER,18564.00
AXYS TECHNOLOGIES,17330.50
WESTERN MECHANICAL ELECTRICAL,17176.00
FEDERAL EXPRESS CANADA,17142.41
KORN FERRY CA,16950.00
AMTEK ENGINEERING,16773.46
CARTEL COMMUNICATION SYSTEMS,16514.45
TRANSWEST AIR,15940.14
WAINWRIGHT MARINE SERVICES,15750.00
AERO SUPPLIES,15595.70
MEGALEXIS COMMUNICATIONS,15242.55
AQUATIC INFORMATICS,14840.00
DRAGAGE IM,13752.90
WINTERSTEIGER,13263.56
ABCO MAINTENANCE SYSTEMS,12600.00
GENTEX INTERNATIONAL,12542.10
D F BARNES,11724.43
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,11500.00
TERVITA,11471.43
J E ENTERPRISES,10580.00
DRAPEAUX ET BANNIERES L ETENDARD,10064.25
CHARTER TELECOM,8205.92
ROBERTSON MARTIN ARCHITECTS,7860.33
COUVERTURE MONTREAL NORD,6928.38
KEYDATA ASSOCIATES,3538.48
AON REED STENHOUSE,3206.72
